time,x,y,z,vx,vy,vz
69.7,-9.98857e+08,9.98161e+08,0,32755.6,-42744.2,0
69.7,1.04536e+06,1.99919e+09,0,14994,-23138.2,0
69.8,9.98156e+08,9.98854e+08,0,-42791.3,-32802.7,0
69.8,-9.98854e+08,9.98156e+08,0,32802.7,-42791.3,0
69.8,1.04686e+06,1.99919e+09,0,14993.9,-23171.4,0
69.9,9.98152e+08,9.98851e+08,0,-42838.3,-32849.8,0
69.9,-9.98851e+08,9.98152e+08,0,32849.8,-42838.3,0
69.9,1.04836e+06,1.99919e+09,0,14993.9,-23204.7,0
70,9.98148e+08,9.98848e+08,0,-42885.4,-32896.9,0
70,-9.98848e+08,9.98148e+08,0,32896.9,-42885.4,0
70,1.04986e+06,1.99919e+09,0,14993.9,-23237.9,0
70.1,9.98144e+08,9.98844e+08,0,-42932.4,-32944,0
70.1,-9.98844e+08,9.98144e+08,0,32944,-42932.4,0
70.1,1.05136e+06,1.99918e+09,0,14993.9,-23271.1,0
70.2,9.98139e+08,9.98841e+08,0,-42979.5,-32991.1,0
70.2,-9.98841e+08,9.98139e+08,0,32991.1,-42979.5,0
70.2,1.05286e+06,1.99918e+09,0,14993.9,-23304.3,0
70.3,9.98135e+08,9.98838e+08,0,-43026.6,-33038.2,0
70.3,-9.98838e+08,9.98135e+08,0,33038.2,-43026.6,0
70.3,1.05436e+06,1.99918e+09,0,14993.9,-23337.5,0
70.4,9.98131e+08,9.98834e+08,0,-43073.6,-33085.3,0
70.4,-9.98834e+08,9.98131e+08,0,33085.3,-43073.6,0
70.4,1.05586e+06,1.99918e+09,0,14993.8,-23370.7,0
70.5,9.98126e+08,9.98831e+08,0,-43120.7,-33132.3,0
70.5,-9.98831e+08,9.98126e+08,0,33132.3,-43120.7,0
70.5,1.05735e+06,1.99917e+09,0,14993.8,-23403.9,0
70.6,9.98122e+08,9.98828e+08,0,-43167.7,-33179.4,0
70.6,-9.98828e+08,9.98122e+08,0,33179.4,-43167.7,0
70.6,1.05885e+06,1.99917e+09,0,14993.8,-23437.2,0
70.7,9.98118e+08,9.98824e+08,0,-43214.8,-33226.5,0
70.7,-9.98824e+08,9.98118e+08,0,33226.5,-43214.8,0
70.7,1.06035e+06,1.99917e+09,0,14993.8,-23470.4,0
70.8,9.98113e+08,9.98821e+08,0,-43261.9,-33273.6,0
70.8,-9.98821e+08,9.98113e+08,0,33273.6,-43261.9,0
70.8,1.06185e+06,1.99917e+09,0,14993.8,-23503.6,0
70.9,9.98109e+08,9.98818e+08,0,-43308.9,-33320.7,0
70.9,-9.98818e+08,9.98109e+08,0,33320.7,-43308.9,0
70.9,1.06335e+06,1.99916e+09,0,14993.7,-23536.8,0
71,9.98105e+08,9.98814e+08,0,-43356,-33367.8,0
71,-9.98814e+08,9.98105e+08,0,33367.8,-43356,0
71,1.06485e+06,1.99916e+09,0,14993.7,-23570,0
71.1,9.981e+08,9.98811e+08,0,-43403,-33414.9,0
71.1,-9.98811e+08,9.981e+08,0,33414.9,-43403,0
71.1,1.06635e+06,1.99916e+09,0,14993.7,-23603.2,0
71.2,9.98096e+08,9.98808e+08,0,-43450.1,-33462,0
71.2,-9.98808e+08,9.98096e+08,0,33462,-43450.1,0
71.2,1.06785e+06,1.99916e+09,0,14993.7,-23636.5,0
71.3,9.98092e+08,9.98804e+08,0,-43497.2,-33509.1,0
71.3,-9.98804e+08,9.98092e+08,0,33509.1,-43497.2,0
71.3,1.06935e+06,1.99916e+09,0,14993.7,-23669.7,0
71.4,9.98087e+08,9.98801e+08,0,-43544.2,-33556.2,0
71.4,-9.98801e+08,9.98087e+08,0,33556.2,-43544.2,0
71.4,1.07085e+06,1.99915e+09,0,14993.7,-23702.9,0
71.5,9.98083e+08,9.98798e+08,0,-43591.3,-33603.3,0
71.5,-9.98798e+08,9.98083e+08,0,33603.3,-43591.3,0
71.5,1.07235e+06,1.99915e+09,0,14993.6,-23736.1,0
71.6,9.98079e+08,9.98794e+08,0,-43638.4,-33650.4,0
71.6,-9.98794e+08,9.98079e+08,0,33650.4,-43638.4,0
71.6,1.07385e+06,1.99915e+09,0,14993.6,-23769.3,0
71.7,9.98074e+08,9.98791e+08,0,-43685.4,-33697.5,0
71.7,-9.98791e+08,9.98074e+08,0,33697.5,-43685.4,0
71.7,1.07535e+06,1.99915e+09,0,14993.6,-23802.5,0
71.8,9.9807e+08,9.98788e+08,0,-43732.5,-33744.6,0
71.8,-9.98788e+08,9.9807e+08,0,33744.6,-43732.5,0
71.8,1.07685e+06,1.99914e+09,0,14993.6,-23835.7,0
71.9,9.98066e+08,9.98784e+08,0,-43779.6,-33791.7,0
71.9,-9.98784e+08,9.98066e+08,0,33791.7,-43779.6,0
71.9,1.07835e+06,1.99914e+09,0,14993.6,-23869,0
72,9.98061e+08,9.98781e+08,0,-43826.6,-33838.8,0
72,-9.98781e+08,9.98061e+08,0,33838.8,-43826.6,0
72,1.07985e+06,1.99914e+09,0,14993.6,-23902.2,0
72.1,9.98057e+08,9.98777e+08,0,-43873.7,-33885.9,0
72.1,-9.98777e+08,9.98057e+08,0,33885.9,-43873.7,0
72.1,1.08134e+06,1.99914e+09,0,14993.5,-23935.4,0
72.2,9.98052e+08,9.98774e+08,0,-43920.8,-33933,0
72.2,-9.98774e+08,9.98052e+08,0,33933,-43920.8,0
72.2,1.08284e+06,1.99913e+09,0,14993.5,-23968.6,0
72.3,9.98048e+08,9.98771e+08,0,-43967.8,-33980.1,0
72.3,-9.98771e+08,9.98048e+08,0,33980.1,-43967.8,0
72.3,1.08434e+06,1.99913e+09,0,14993.5,-24001.8,0
72.4,9.98044e+08,9.98767e+08,0,-44014.9,-34027.2,0
72.4,-9.98767e+08,9.98044e+08,0,34027.2,-44014.9,0
72.4,1.08584e+06,1.99913e+09,0,14993.5,-24035,0
72.5,9.98039e+08,9.98764e+08,0,-44062,-34074.3,0
72.5,-9.98764e+08,9.98039e+08,0,34074.3,-44062,0
72.5,1.08734e+06,1.99913e+09,0,14993.5,-24068.3,0
72.6,9.98035e+08,9.9876e+08,0,-44109,-34121.4,0
72.6,-9.9876e+08,9.98035e+08,0,34121.4,-44109,0
72.6,1.08884e+06,1.99912e+09,0,14993.4,-24101.5,0
72.7,9.9803e+08,9.98757e+08,0,-44156.1,-34168.5,0
72.7,-9.98757e+08,9.9803e+08,0,34168.5,-44156.1,0
72.7,1.09034e+06,1.99912e+09,0,14993.4,-24134.7,0
72.8,9.98026e+08,9.98754e+08,0,-44203.2,-34215.6,0
72.8,-9.98754e+08,9.98026e+08,0,34215.6,-44203.2,0
72.8,1.09184e+06,1.99912e+09,0,14993.4,-24167.9,0
72.9,9.98021e+08,9.9875e+08,0,-44250.2,-34262.7,0
72.9,-9.9875e+08,9.98021e+08,0,34262.7,-44250.2,0
72.9,1.09334e+06,1.99912e+09,0,14993.4,-24201.1,0
73,9.98017e+08,9.98747e+08,0,-44297.3,-34309.8,0
73,-9.98747e+08,9.98017e+08,0,34309.8,-44297.3,0
73,1.09484e+06,1.99911e+09,0,14993.4,-24234.3,0
73.1,9.98013e+08,9.98743e+08,0,-44344.4,-34356.9,0
73.1,-9.98743e+08,9.98013e+08,0,34356.9,-44344.4,0
73.1,1.09634e+06,1.99911e+09,0,14993.4,-24267.6,0
73.2,9.98008e+08,9.9874e+08,0,-44391.5,-34404,0
73.2,-9.9874e+08,9.98008e+08,0,34404,-44391.5,0
73.2,1.09784e+06,1.99911e+09,0,14993.3,-24300.8,0
73.3,9.98004e+08,9.98736e+08,0,-44438.5,-34451.1,0
73.3,-9.98736e+08,9.98004e+08,0,34451.1,-44438.5,0
73.3,1.09934e+06,1.99911e+09,0,14993.3,-24334,0
73.4,9.97999e+08,9.98733e+08,0,-44485.6,-34498.2,0
73.4,-9.98733e+08,9.97999e+08,0,34498.2,-44485.6,0
73.4,1.10084e+06,1.9991e+09,0,14993.3,-24367.2,0
73.5,9.97995e+08,9.9873e+08,0,-44532.7,-34545.4,0
73.5,-9.9873e+08,9.97995e+08,0,34545.4,-44532.7,0
73.5,1.10234e+06,1.9991e+09,0,14993.3,-24400.4,0
73.6,9.9799e+08,9.98726e+08,0,-44579.7,-34592.5,0
73.6,-9.98726e+08,9.9799e+08,0,34592.5,-44579.7,0
73.6,1.10383e+06,1.9991e+09,0,14993.3,-24433.7,0
73.7,9.97986e+08,9.98723e+08,0,-44626.8,-34639.6,0
73.7,-9.98723e+08,9.97986e+08,0,34639.6,-44626.8,0
73.7,1.10533e+06,1.9991e+09,0,14993.2,-24466.9,0
73.8,9.97981e+08,9.98719e+08,0,-44673.9,-34686.7,0
73.8,-9.98719e+08,9.97981e+08,0,34686.7,-44673.9,0
73.8,1.10683e+06,1.99909e+09,0,14993.2,-24500.1,0
73.9,9.97977e+08,9.98716e+08,0,-44721,-34733.8,0
73.9,-9.98716e+08,9.97977e+08,0,34733.8,-44721,0
73.9,1.10833e+06,1.99909e+09,0,14993.2,-24533.3,0
74,9.97972e+08,9.98712e+08,0,-44768,-34780.9,0
74,-9.98712e+08,9.97972e+08,0,34780.9,-44768,0
74,1.10983e+06,1.99909e+09,0,14993.2,-24566.5,0
74.1,9.97968e+08,9.98709e+08,0,-44815.1,-34828,0
74.1,-9.98709e+08,9.97968e+08,0,34828,-44815.1,0
74.1,1.11133e+06,1.99909e+09,0,14993.2,-24599.7,0
74.2,9.97964e+08,9.98705e+08,0,-44862.2,-34875.1,0
74.2,-9.98705e+08,9.97964e+08,0,34875.1,-44862.2,0
74.2,1.11283e+06,1.99909e+09,0,14993.2,-24633,0
74.3,9.97959e+08,9.98702e+08,0,-44909.2,-34922.2,0
74.3,-9.98702e+08,9.97959e+08,0,34922.2,-44909.2,0
74.3,1.11433e+06,1.99908e+09,0,14993.1,-24666.2,0
74.4,9.97955e+08,9.98698e+08,0,-44956.3,-34969.3,0
74.4,-9.98698e+08,9.97955e+08,0,34969.3,-44956.3,0
74.4,1.11583e+06,1.99908e+09,0,14993.1,-24699.4,0
74.5,9.9795e+08,9.98695e+08,0,-45003.4,-35016.4,0
74.5,-9.98695e+08,9.9795e+08,0,35016.4,-45003.4,0
74.5,1.11733e+06,1.99908e+09,0,14993.1,-24732.6,0
74.6,9.97946e+08,9.98691e+08,0,-45050.5,-35063.5,0
74.6,-9.98691e+08,9.97946e+08,0,35063.5,-45050.5,0
74.6,1.11883e+06,1.99908e+09,0,14993.1,-24765.8,0
74.7,9.97941e+08,9.98688e+08,0,-45097.5,-35110.7,0
74.7,-9.98688e+08,9.97941e+08,0,35110.7,-45097.5,0
74.7,1.12033e+06,1.99907e+09,0,14993.1,-24799.1,0
74.8,9.97936e+08,9.98684e+08,0,-45144.6,-35157.8,0
74.8,-9.98684e+08,9.97936e+08,0,35157.8,-45144.6,0
74.8,1.12183e+06,1.99907e+09,0,14993,-24832.3,0
74.9,9.97932e+08,9.98681e+08,0,-45191.7,-35204.9,0
74.9,-9.98681e+08,9.97932e+08,0,35204.9,-45191.7,0
74.9,1.12333e+06,1.99907e+09,0,14993,-24865.5,0
75,9.97927e+08,9.98677e+08,0,-45238.8,-35252,0
75,-9.98677e+08,9.97927e+08,0,35252,-45238.8,0
75,1.12482e+06,1.99907e+09,0,14993,-24898.7,0
75.1,9.97923e+08,9.98674e+08,0,-45285.9,-35299.1,0
75.1,-9.98674e+08,9.97923e+08,0,35299.1,-45285.9,0
75.1,1.12632e+06,1.99906e+09,0,14993,-24931.9,0
75.2,9.97918e+08,9.9867e+08,0,-45332.9,-35346.2,0
75.2,-9.9867e+08,9.97918e+08,0,35346.2,-45332.9,0
75.2,1.12782e+06,1.99906e+09,0,14993,-24965.2,0
75.3,9.97914e+08,9.98667e+08,0,-45380,-35393.3,0
75.3,-9.98667e+08,9.97914e+08,0,35393.3,-45380,0
75.3,1.12932e+06,1.99906e+09,0,14992.9,-24998.4,0
75.4,9.97909e+08,9.98663e+08,0,-45427.1,-35440.4,0
75.4,-9.98663e+08,9.97909e+08,0,35440.4,-45427.1,0
75.4,1.13082e+06,1.99906e+09,0,14992.9,-25031.6,0
75.5,9.97905e+08,9.98659e+08,0,-45474.2,-35487.6,0
75.5,-9.98659e+08,9.97905e+08,0,35487.6,-45474.2,0
75.5,1.13232e+06,1.99905e+09,0,14992.9,-25064.8,0
75.6,9.979e+08,9.98656e+08,0,-45521.2,-35534.7,0
75.6,-9.98656e+08,9.979e+08,0,35534.7,-45521.2,0
75.6,1.13382e+06,1.99905e+09,0,14992.9,-25098,0
75.7,9.97896e+08,9.98652e+08,0,-45568.3,-35581.8,0
75.7,-9.98652e+08,9.97896e+08,0,35581.8,-45568.3,0
75.7,1.13532e+06,1.99905e+09,0,14992.9,-25131.2,0
75.8,9.97891e+08,9.98649e+08,0,-45615.4,-35628.9,0
75.8,-9.98649e+08,9.97891e+08,0,35628.9,-45615.4,0
75.8,1.13682e+06,1.99905e+09,0,14992.9,-25164.5,0
75.9,9.97887e+08,9.98645e+08,0,-45662.5,-35676,0
75.9,-9.98645e+08,9.97887e+08,0,35676,-45662.5,0
75.9,1.13832e+06,1.99904e+09,0,14992.8,-25197.7,0
76,9.97882e+08,9.98642e+08,0,-45709.6,-35723.1,0
76,-9.98642e+08,9.97882e+08,0,35723.1,-45709.6,0
76,1.13982e+06,1.99904e+09,0,14992.8,-25230.9,0
76.1,9.97877e+08,9.98638e+08,0,-45756.6,-35770.2,0
76.1,-9.98638e+08,9.97877e+08,0,35770.2,-45756.6,0
76.1,1.14132e+06,1.99904e+09,0,14992.8,-25264.1,0
76.2,9.97873e+08,9.98634e+08,0,-45803.7,-35817.4,0
76.2,-9.98634e+08,9.97873e+08,0,35817.4,-45803.7,0
76.2,1.14282e+06,1.99904e+09,0,14992.8,-25297.3,0
76.3,9.97868e+08,9.98631e+08,0,-45850.8,-35864.5,0
76.3,-9.98631e+08,9.97868e+08,0,35864.5,-45850.8,0
76.3,1.14432e+06,1.99903e+09,0,14992.8,-25330.6,0
76.4,9.97864e+08,9.98627e+08,0,-45897.9,-35911.6,0
76.4,-9.98627e+08,9.97864e+08,0,35911.6,-45897.9,0
76.4,1.14581e+06,1.99903e+09,0,14992.7,-25363.8,0
76.5,9.97859e+08,9.98624e+08,0,-45945,-35958.7,0
76.5,-9.98624e+08,9.97859e+08,0,35958.7,-45945,0
76.5,1.14731e+06,1.99903e+09,0,14992.7,-25397,0
76.6,9.97854e+08,9.9862e+08,0,-45992.1,-36005.8,0
76.6,-9.9862e+08,9.97854e+08,0,36005.8,-45992.1,0
76.6,1.14881e+06,1.99902e+09,0,14992.7,-25430.2,0
76.7,9.9785e+08,9.98616e+08,0,-46039.1,-36053,0
76.7,-9.98616e+08,9.9785e+08,0,36053,-46039.1,0
76.7,1.15031e+06,1.99902e+09,0,14992.7,-25463.4,0
76.8,9.97845e+08,9.98613e+08,0,-46086.2,-36100.1,0
76.8,-9.98613e+08,9.97845e+08,0,36100.1,-46086.2,0
76.8,1.15181e+06,1.99902e+09,0,14992.7,-25496.7,0
76.9,9.97841e+08,9.98609e+08,0,-46133.3,-36147.2,0
76.9,-9.98609e+08,9.97841e+08,0,36147.2,-46133.3,0
76.9,1.15331e+06,1.99902e+09,0,14992.6,-25529.9,0
77,9.97836e+08,9.98606e+08,0,-46180.4,-36194.3,0
77,-9.98606e+08,9.97836e+08,0,36194.3,-46180.4,0
77,1.15481e+06,1.99901e+09,0,14992.6,-25563.1,0
77.1,9.97831e+08,9.98602e+08,0,-46227.5,-36241.4,0
77.1,-9.98602e+08,9.97831e+08,0,36241.4,-46227.5,0
77.1,1.15631e+06,1.99901e+09,0,14992.6,-25596.3,0
77.2,9.97827e+08,9.98598e+08,0,-46274.6,-36288.6,0
77.2,-9.98598e+08,9.97827e+08,0,36288.6,-46274.6,0
77.2,1.15781e+06,1.99901e+09,0,14992.6,-25629.5,0
77.3,9.97822e+08,9.98595e+08,0,-46321.6,-36335.7,0
77.3,-9.98595e+08,9.97822e+08,0,36335.7,-46321.6,0
77.3,1.15931e+06,1.99901e+09,0,14992.6,-25662.8,0
77.4,9.97817e+08,9.98591e+08,0,-46368.7,-36382.8,0
77.4,-9.98591e+08,9.97817e+08,0,36382.8,-46368.7,0
77.4,1.16081e+06,1.999e+09,0,14992.5,-25696,0
77.5,9.97813e+08,9.98587e+08,0,-46415.8,-36429.9,0
77.5,-9.98587e+08,9.97813e+08,0,36429.9,-46415.8,0
77.5,1.16231e+06,1.999e+09,0,14992.5,-25729.2,0
77.6,9.97808e+08,9.98584e+08,0,-46462.9,-36477,0
77.6,-9.98584e+08,9.97808e+08,0,36477,-46462.9,0
77.6,1.16381e+06,1.999e+09,0,14992.5,-25762.4,0
77.7,9.97804e+08,9.9858e+08,0,-46510,-36524.2,0
77.7,-9.9858e+08,9.97804e+08,0,36524.2,-46510,0
77.7,1.16531e+06,1.999e+09,0,14992.5,-25795.7,0
77.8,9.97799e+08,9.98576e+08,0,-46557.1,-36571.3,0
77.8,-9.98576e+08,9.97799e+08,0,36571.3,-46557.1,0
77.8,1.1668e+06,1.99899e+09,0,14992.5,-25828.9,0
77.9,9.97794e+08,9.98573e+08,0,-46604.2,-36618.4,0
77.9,-9.98573e+08,9.97794e+08,0,36618.4,-46604.2,0
77.9,1.1683e+06,1.99899e+09,0,14992.5,-25862.1,0
78,9.9779e+08,9.98569e+08,0,-46651.2,-36665.5,0
78,-9.98569e+08,9.9779e+08,0,36665.5,-46651.2,0
78,1.1698e+06,1.99899e+09,0,14992.4,-25895.3,0
78.1,9.97785e+08,9.98566e+08,0,-46698.3,-36712.7,0
78.1,-9.98566e+08,9.97785e+08,0,36712.7,-46698.3,0
78.1,1.1713e+06,1.99899e+09,0,14992.4,-25928.5,0
78.2,9.9778e+08,9.98562e+08,0,-46745.4,-36759.8,0
78.2,-9.98562e+08,9.9778e+08,0,36759.8,-46745.4,0
78.2,1.1728e+06,1.99898e+09,0,14992.4,-25961.8,0
78.3,9.97776e+08,9.98558e+08,0,-46792.5,-36806.9,0
78.3,-9.98558e+08,9.97776e+08,0,36806.9,-46792.5,0
78.3,1.1743e+06,1.99898e+09,0,14992.4,-25995,0
78.4,9.97771e+08,9.98554e+08,0,-46839.6,-36854,0
78.4,-9.98554e+08,9.97771e+08,0,36854,-46839.6,0
78.4,1.1758e+06,1.99898e+09,0,14992.4,-26028.2,0
78.5,9.97766e+08,9.98551e+08,0,-46886.7,-36901.2,0
78.5,-9.98551e+08,9.97766e+08,0,36901.2,-46886.7,0
78.5,1.1773e+06,1.99898e+09,0,14992.3,-26061.4,0
78.6,9.97761e+08,9.98547e+08,0,-46933.8,-36948.3,0
78.6,-9.98547e+08,9.97761e+08,0,36948.3,-46933.8,0
78.6,1.1788e+06,1.99897e+09,0,14992.3,-26094.6,0
78.7,9.97757e+08,9.98543e+08,0,-46980.9,-36995.4,0
78.7,-9.98543e+08,9.97757e+08,0,36995.4,-46980.9,0
78.7,1.1803e+06,1.99897e+09,0,14992.3,-26127.9,0
78.8,9.97752e+08,9.9854e+08,0,-47028,-37042.5,0
78.8,-9.9854e+08,9.97752e+08,0,37042.5,-47028,0
78.8,1.1818e+06,1.99897e+09,0,14992.3,-26161.1,0
78.9,9.97747e+08,9.98536e+08,0,-47075,-37089.7,0
78.9,-9.98536e+08,9.97747e+08,0,37089.7,-47075,0
78.9,1.1833e+06,1.99897e+09,0,14992.3,-26194.3,0
79,9.97743e+08,9.98532e+08,0,-47122.1,-37136.8,0
79,-9.98532e+08,9.97743e+08,0,37136.8,-47122.1,0
79,1.1848e+06,1.99896e+09,0,14992.2,-26227.5,0
79.1,9.97738e+08,9.98529e+08,0,-47169.2,-37183.9,0
79.1,-9.98529e+08,9.97738e+08,0,37183.9,-47169.2,0
79.1,1.18629e+06,1.99896e+09,0,14992.2,-26260.8,0
79.2,9.97733e+08,9.98525e+08,0,-47216.3,-37231.1,0
79.2,-9.98525e+08,9.97733e+08,0,37231.1,-47216.3,0
79.2,1.18779e+06,1.99896e+09,0,14992.2,-26294,0
79.3,9.97728e+08,9.98521e+08,0,-47263.4,-37278.2,0
79.3,-9.98521e+08,9.97728e+08,0,37278.2,-47263.4,0
79.3,1.18929e+06,1.99895e+09,0,14992.2,-26327.2,0
79.4,9.97724e+08,9.98517e+08,0,-47310.5,-37325.3,0
79.4,-9.98517e+08,9.97724e+08,0,37325.3,-47310.5,0
79.4,1.19079e+06,1.99895e+09,0,14992.2,-26360.4,0
79.5,9.97719e+08,9.98514e+08,0,-47357.6,-37372.5,0
79.5,-9.98514e+08,9.97719e+08,0,37372.5,-47357.6,0
79.5,1.19229e+06,1.99895e+09,0,14992.1,-26393.7,0
79.6,9.97714e+08,9.9851e+08,0,-47404.7,-37419.6,0
79.6,-9.9851e+08,9.97714e+08,0,37419.6,-47404.7,0
79.6,1.19379e+06,1.99895e+09,0,14992.1,-26426.9,0
79.7,9.9771e+08,9.98506e+08,0,-47451.8,-37466.7,0
79.7,-9.98506e+08,9.9771e+08,0,37466.7,-47451.8,0
79.7,1.19529e+06,1.99894e+09,0,14992.1,-26460.1,0
79.8,9.97705e+08,9.98502e+08,0,-47498.9,-37513.8,0
79.8,-9.98502e+08,9.97705e+08,0,37513.8,-47498.9,0
79.8,1.19679e+06,1.99894e+09,0,14992.1,-26493.3,0
79.9,9.977e+08,9.98499e+08,0,-47546,-37561,0
79.9,-9.98499e+08,9.977e+08,0,37561,-47546,0
79.9,1.19829e+06,1.99894e+09,0,14992.1,-26526.5,0
80,9.97695e+08,9.98495e+08,0,-47593.1,-37608.1,0
80,-9.98495e+08,9.97695e+08,0,37608.1,-47593.1,0
80,1.19979e+06,1.99894e+09,0,14992,-26559.8,0
80.1,9.9769e+08,9.98491e+08,0,-47640.2,-37655.2,0
80.1,-9.98491e+08,9.9769e+08,0,37655.2,-47640.2,0
80.1,1.20129e+06,1.99893e+09,0,14992,-26593,0
80.2,9.97686e+08,9.98487e+08,0,-47687.3,-37702.4,0
80.2,-9.98487e+08,9.97686e+08,0,37702.4,-47687.3,0
80.2,1.20279e+06,1.99893e+09,0,14992,-26626.2,0
80.3,9.97681e+08,9.98484e+08,0,-47734.4,-37749.5,0
80.3,-9.98484e+08,9.97681e+08,0,37749.5,-47734.4,0
80.3,1.20429e+06,1.99893e+09,0,14992,-26659.4,0
80.4,9.97676e+08,9.9848e+08,0,-47781.5,-37796.6,0
80.4,-9.9848e+08,9.97676e+08,0,37796.6,-47781.5,0
80.4,1.20578e+06,1.99893e+09,0,14992,-26692.7,0
80.5,9.97671e+08,9.98476e+08,0,-47828.5,-37843.8,0
80.5,-9.98476e+08,9.97671e+08,0,37843.8,-47828.5,0
80.5,1.20728e+06,1.99892e+09,0,14991.9,-26725.9,0
80.6,9.97667e+08,9.98472e+08,0,-47875.6,-37890.9,0
80.6,-9.98472e+08,9.97667e+08,0,37890.9,-47875.6,0
80.6,1.20878e+06,1.99892e+09,0,14991.9,-26759.1,0
80.7,9.97662e+08,9.98468e+08,0,-47922.7,-37938.1,0
80.7,-9.98468e+08,9.97662e+08,0,37938.1,-47922.7,0
80.7,1.21028e+06,1.99892e+09,0,14991.9,-26792.3,0
80.8,9.97657e+08,9.98465e+08,0,-47969.8,-37985.2,0
80.8,-9.98465e+08,9.97657e+08,0,37985.2,-47969.8,0
80.8,1.21178e+06,1.99892e+09,0,14991.9,-26825.6,0
80.9,9.97652e+08,9.98461e+08,0,-48016.9,-38032.3,0
80.9,-9.98461e+08,9.97652e+08,0,38032.3,-48016.9,0
80.9,1.21328e+06,1.99891e+09,0,14991.9,-26858.8,0
81,9.97647e+08,9.98457e+08,0,-48064,-38079.5,0
81,-9.98457e+08,9.97647e+08,0,38079.5,-48064,0
81,1.21478e+06,1.99891e+09,0,14991.8,-26892,0
81.1,9.97643e+08,9.98453e+08,0,-48111.1,-38126.6,0
81.1,-9.98453e+08,9.97643e+08,0,38126.6,-48111.1,0
81.1,1.21628e+06,1.99891e+09,0,14991.8,-26925.2,0
81.2,9.97638e+08,9.98449e+08,0,-48158.2,-38173.7,0
81.2,-9.98449e+08,9.97638e+08,0,38173.7,-48158.2,0
81.2,1.21778e+06,1.9989e+09,0,14991.8,-26958.5,0
81.3,9.97633e+08,9.98446e+08,0,-48205.3,-38220.9,0
81.3,-9.98446e+08,9.97633e+08,0,38220.9,-48205.3,0
81.3,1.21928e+06,1.9989e+09,0,14991.8,-26991.7,0
81.4,9.97628e+08,9.98442e+08,0,-48252.4,-38268,0
81.4,-9.98442e+08,9.97628e+08,0,38268,-48252.4,0
81.4,1.22078e+06,1.9989e+09,0,14991.8,-27024.9,0
81.5,9.97623e+08,9.98438e+08,0,-48299.5,-38315.2,0
81.5,-9.98438e+08,9.97623e+08,0,38315.2,-48299.5,0
81.5,1.22228e+06,1.9989e+09,0,14991.7,-27058.1,0
81.6,9.97618e+08,9.98434e+08,0,-48346.6,-38362.3,0
81.6,-9.98434e+08,9.97618e+08,0,38362.3,-48346.6,0
81.6,1.22377e+06,1.99889e+09,0,14991.7,-27091.3,0
81.7,9.97614e+08,9.9843e+08,0,-48393.7,-38409.4,0
81.7,-9.9843e+08,9.97614e+08,0,38409.4,-48393.7,0
81.7,1.22527e+06,1.99889e+09,0,14991.7,-27124.6,0
81.8,9.97609e+08,9.98426e+08,0,-48440.8,-38456.6,0
81.8,-9.98426e+08,9.97609e+08,0,38456.6,-48440.8,0
81.8,1.22677e+06,1.99889e+09,0,14991.7,-27157.8,0
81.9,9.97604e+08,9.98422e+08,0,-48487.9,-38503.7,0
81.9,-9.98422e+08,9.97604e+08,0,38503.7,-48487.9,0
81.9,1.22827e+06,1.99889e+09,0,14991.7,-27191,0
82,9.97599e+08,9.98419e+08,0,-48535,-38550.9,0
82,-9.98419e+08,9.97599e+08,0,38550.9,-48535,0
82,1.22977e+06,1.99888e+09,0,14991.6,-27224.2,0
82.1,9.97594e+08,9.98415e+08,0,-48582.1,-38598,0
82.1,-9.98415e+08,9.97594e+08,0,38598,-48582.1,0
82.1,1.23127e+06,1.99888e+09,0,14991.6,-27257.5,0
82.2,9.97589e+08,9.98411e+08,0,-48629.3,-38645.1,0
82.2,-9.98411e+08,9.97589e+08,0,38645.1,-48629.3,0
82.2,1.23277e+06,1.99888e+09,0,14991.6,-27290.7,0
82.3,9.97584e+08,9.98407e+08,0,-48676.4,-38692.3,0
82.3,-9.98407e+08,9.97584e+08,0,38692.3,-48676.4,0
82.3,1.23427e+06,1.99887e+09,0,14991.6,-27323.9,0
82.4,9.9758e+08,9.98403e+08,0,-48723.5,-38739.4,0
82.4,-9.98403e+08,9.9758e+08,0,38739.4,-48723.5,0
82.4,1.23577e+06,1.99887e+09,0,14991.6,-27357.1,0
82.5,9.97575e+08,9.98399e+08,0,-48770.6,-38786.6,0
82.5,-9.98399e+08,9.97575e+08,0,38786.6,-48770.6,0
82.5,1.23727e+06,1.99887e+09,0,14991.5,-27390.4,0
82.6,9.9757e+08,9.98395e+08,0,-48817.7,-38833.7,0
82.6,-9.98395e+08,9.9757e+08,0,38833.7,-48817.7,0
82.6,1.23877e+06,1.99887e+09,0,14991.5,-27423.6,0
82.7,9.97565e+08,9.98392e+08,0,-48864.8,-38880.9,0
82.7,-9.98392e+08,9.97565e+08,0,38880.9,-48864.8,0
82.7,1.24027e+06,1.99886e+09,0,14991.5,-27456.8,0
82.8,9.9756e+08,9.98388e+08,0,-48911.9,-38928,0
82.8,-9.98388e+08,9.9756e+08,0,38928,-48911.9,0
82.8,1.24176e+06,1.99886e+09,0,14991.5,-27490.1,0
82.9,9.97555e+08,9.98384e+08,0,-48959,-38975.1,0
82.9,-9.98384e+08,9.97555e+08,0,38975.1,-48959,0
82.9,1.24326e+06,1.99886e+09,0,14991.5,-27523.3,0
83,9.9755e+08,9.9838e+08,0,-49006.1,-39022.3,0
